,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
55,-6.820133474839666,6.0839051264924215,-3.4823198625883176,1.049680003693427,2.1979641395910234,-2.4208222948550224,0.05794349646606493,0.7825970465511203,1.7434304232517404,-1.5558826189585964
56,-7.852990054808074,6.131104032351564,-3.1277407016500174,0.9979511990910847,1.195831085329498,-2.5832863684547402,-0.7818747903076516,-0.27776662455891465,0.15994877602064533,-1.327521855245615
57,-8.83840914299012,5.572550821804213,-4.616329098955079,0.9249876514131529,-0.7385027256620411,-4.289157036290454,-1.2756870345883051,-0.6100428893965533,2.916205558170646,0.31646058203922217
58,-9.01829005999083,3.7114810956225632,-3.3303257351836706,-2.7612984177865934,-0.6592420463379127,-2.5050388780862116,-2.393175029965938,-1.771894578529607,0.06569053561429482,0.6070942733317709
59,-7.523849580370074,2.1250830435197074,-1.7870261363496731,-3.4400099405124442,-1.1637095774496626,-2.9867232854452697,0.4398773236433014,-0.5198254771707478,1.060148484230183,-1.2596097737609953
60,-5.4635495944154195,4.039360572823181,-1.638854954066239,-0.21793557558381957,-1.1178266328466469,-1.9187241773890136,0.9108603729671407,1.7557648039431568,1.148414239796333,0.05473615026307749
61,-5.176492559614116,1.641242904358354,-0.01349567093725201,0.9913929089642072,-1.3401783424219726,-2.0179641333388885,-1.889808449578623,0.5375057889032657,1.678671174567163,1.7021796382473313
62,-6.224128904236308,2.8436999964393004,3.6457134468988235,-1.098172261749066,-1.4771509963177558,-0.26966795385176995,0.4738424414972279,0.9871884155340273,0.4569264501679081,0.8731176793363457
63,-6.888450162474719,4.431458979877061,-0.6209507062961752,1.1855750845118374,-0.78468537749413,-3.5958560589283706,-0.5292022979609293,0.9873646366678147,0.3527737322497757,1.1806364595035426
64,-4.429332303393183,5.9950943433134505,-1.3664242678746912,5.129454763302388,-0.04447009764292991,-1.1078333062313044,0.7345517387673994,0.3045536389143518,-2.017248280785773,0.4563578015547607
65,-5.22396453681281,-4.233303270656201,-0.6629208492477006,6.014727770195836,-1.3833210942114855,-2.2264483640324952,1.6111984730036129,-0.904493809674178,-1.8449243569337206,-0.43531299227447007
66,-4.576839030614365,-6.367870536350917,3.9982121247785134,5.818902268506183,-0.9922850305315806,0.26677337928834816,2.3716322346403507,0.5333381227240446,-1.6357375093094555,-1.4997024532992034
67,-5.203286951041896,-3.793254553287208,3.6004215365637875,1.3035599231543868,1.7179142806691705,-0.48886883193379094,1.5519585616602576,1.8816227729733521,-1.8082106993803289,-1.7997172746976464
68,-6.342962794526777,-1.6311862156508565,0.6525315029044526,-3.1526790313227115,2.1044814536227547,-1.4259195099779876,0.24848958541749827,0.9066146016104394,-2.2095304830935776,-1.6562948410742089
69,-5.779918929546668,-0.3055915398588764,-0.6543894159316076,-1.3119677712691924,1.216559459153075,-2.880784091145412,-0.41569345469458824,0.1241936747712275,-0.6907398227726246,-3.09381037324796
70,-6.137844844392284,0.3776191499317758,-1.8423628697598402,-1.7754131091628624,2.0968850292248926,-3.1179934076223748,0.5645363557286315,-0.42846292833117666,-1.0985365559167652,-1.1614340071239402
71,-6.53561435904272,-1.9499691317041477,-1.7562120610938923,0.09568729327379967,-1.446381947469983,-1.9698705181517344,1.6041267628672633,-0.8009922601890783,-1.2518286131098475,-4.126412377542391
72,-6.154830595609882,-3.0161570711338808,0.9687746392239263,2.0557069329243194,-0.08137589268440336,-1.8150084771733823,-2.4275940286030866,-1.4519044229473705,-1.4784773280206687,-1.698256039128829
73,-5.464046655981627,-0.5532756459170504,2.5339590791049535,2.3523848626092745,-0.7172292567365893,-2.9044452203724913,-2.2767775359782148,-3.4691501970894114,0.18149090007202903,-0.03508784108484726
74,-6.998028245366165,-0.39341359791733815,1.7202828253017812,-0.05232204788648047,-0.5023539440178065,-2.4612847933589785,-0.5242292291152482,-3.368983206901738,2.035972489287721,0.8751539815170101
75,-5.861118099853745,0.8616541704426044,1.0173304886906076,-1.7639237487167463,1.686503300886477,-2.9099507397868805,0.21287289891345462,-2.317306649459992,1.420111584023879,1.3641376017948958
76,-5.091508890185243,1.4321219502929134,0.9461226700871757,1.9507547463309287,2.109715641815786,-4.875158403775254,-0.6710197720592417,0.12210668614244179,2.39547219725666,0.9414404199558428
77,-3.667144540569415,2.6397231433919437,0.9239449442535594,6.36151931128468,0.8582880426452898,-3.930560523826707,0.5579266933020787,-0.44384274489430897,2.4922819867719634,1.877085822056117
78,-5.999297504478915,1.6444419558614238,2.4797137381130527,5.438081697624719,-1.1649847000051832,-3.378010125523179,1.2823669208070971,-1.8157750765133156,3.5758713061503915,1.1892080407747885
79,-7.4290410007330125,-0.8357124182687979,10.032336649495818,4.100785383726268,0.454039318679916,2.8883959051332804,-0.2571502956774412,-3.825351293548583,0.39101982312683803,1.3809248942021055
80,-8.361183482535944,-2.377618722328321,8.431654319477499,6.234597426699167,4.820236511688814,-1.4244632205810837,-1.633797216538728,1.6048066055825176,4.653078783367591,3.2275143109594735
81,-5.9765256474312825,0.13828043127833228,6.499148413191552,2.0526342421561843,2.762544518227639,-2.2927401966360943,0.25533842608832447,0.8713884165801303,2.211262497988297,-0.3200001502257586
82,-5.536372202123423,0.39493889357476886,5.995953221806966,0.14275869317251985,2.7350077578591008,-0.06243118521923962,2.6960171429997914,-1.4705039854975106,0.6299932775656493,1.434500430803712
83,-3.895330276324644,1.1357458931954865,5.496741579226082,1.8438600669017506,3.991990772264602,-0.401831785566112,3.908241633178466,-2.326742021393709,-0.5207076515193605,1.076448055622069
84,-2.2736282744168705,1.2134393261641774,3.917107646090493,3.2040462732121933,1.4384172676015659,-0.9627905230691773,3.0957230203333563,-1.0059503528584308,0.606421200176609,-0.5041631328891244
85,-2.572631506054934,-0.9248932433299051,3.452068443464326,3.40075498382404,0.974034253869755,-2.6240027543145503,3.5824204550058574,-1.8004270234179844,-0.05882011480185054,-1.0278998982210021
86,-2.43363733406346,-5.885068344541664,1.0804630001450894,4.938428516708839,-0.9045376691071931,-2.5889034486419047,0.27662796047359683,-2.176721368800164,-0.15829463813226993,-1.4857609611155616
87,0.07787262291283241,-4.409694994749467,-1.20984890598882,5.172865212649278,-0.8777422671043477,-0.605459034227938,0.7884400172980958,-0.1261452819449923,-0.716029446531906,-1.7153741581994209
88,-1.100010615310152,-4.800176804668304,1.0609059007732031,3.7567952468718535,-4.265984300734573,2.1607847075727586,-2.32817664824458,0.07954099364451447,1.6048433945498914,-1.9849898603602136
89,-2.044030690105257,-0.10137220395694653,-0.266210364733794,-0.947033066478229,-1.2755252682653262,0.9725376213045355,-0.6212025581802507,0.14209590066142305,-1.1031061802682751,-1.1508502442158042
90,-0.857267802820848,-1.1783609800587516,-0.9764707329862563,1.6925098475793112,-1.6488453777941816,-3.4148291143828153,0.30212941280302325,-1.4884295583341693,-2.6934835555936845,1.0615377865149385
91,-0.5723526831028415,-6.198219709451001,-0.2890238858632402,1.594353714819234,-2.807557271944288,-3.6297192873436956,1.2696933935086627,-1.9725803820488081,-1.6343368755591505,-2.4657424450997873
92,-0.12462903065424684,-0.8734875434111682,2.3726034232475777,0.39818733875324447,-3.6901978621986276,0.5147711094086812,-2.179697577408735,-0.4203463984425129,-0.1053496433994477,-2.374236841546181
93,-2.715192471507505,0.637246023611379,3.148861082428228,-3.9695626851949584,-4.455181716382127,-1.4138757617228017,-0.7691691978314877,-0.46674278019008325,0.5264052988406589,-2.1661454585109188
94,-3.1601211942787444,3.310245570724709,5.229024950652663,-4.181671726923855,-4.443887271165965,-1.7132672105731812,-0.8612061061258977,-0.8104347335687133,0.9295489648265559,-2.4506761691586783
95,-2.7135729702580638,6.461196015122335,4.293227518420437,-4.215061243173219,-2.2883258944027007,-0.39016466523108123,-0.4910041421055998,-2.10943128387697,-2.46384909869418,-2.845179540854583
